gene_id	gene_name	SRX13037862	SRX13037863	SRX13037864	SRX13037865	SRX13037866	SRX13037867	SRX13037868	SRX13037869	SRX13037870	SRX13037871
LOC111121817	LOC111121817	2820	2820	2820	2820	2820	2820	2820	2820	2820	2820
LOC111121818	LOC111121818	1064	1064	1064	1064	1064	1064	1064	1064	1064	1064
LOC111121819	LOC111121819	880.878333261377	880.878333261377	880.878333261377	880.878333261377	880.878333261377	1083	1083	880.878333261377	1083	474
LOC111121820	LOC111121820	847	847	847	847	847	847	847	847	847	847
LOC111121821	LOC111121821	2042	2042	2042	2042	2042	2042	2042	2042	2042	2042
LOC111121822	LOC111121822	1944.47447078885	1829.28442658039	1897.57257056655	1943.09570408063	1909.48781184484	1783.46774496811	1837.2104370593	1788.77499884353	1842.15666460357	1844.65709469185
LOC111121823	LOC111121823	2425	2425	2425	2425	2425	2425	2425	2425	2425	2425
LOC111121824	LOC111121824	1405	1405	1405	1405	1405	1405	1405	1405	1405	1405
LOC111121825	LOC111121825	891	891	891	891	891	891	891	891	891	891
LOC111121826	LOC111121826	1273.36707656023	1273.36707656023	1273.36707656023	1273.36707656023	1273.36707656023	1376	1207	1326.11619128249	1259.3705473076	1207
LOC111121827	LOC111121827	596	596	596	596	596	596	596	596	596	596
LOC111121828	LOC111121828	318.5	318.5	318.5	318.5	318.5	318.5	318.5	318.5	318.5	318.5
LOC111121829	LOC111121829	964	964	964	964	964	964	964	964	964	964
LOC111121830	LOC111121830	3043	3043	3043	3043	3043	3052	3049.95692842247	3052	3043	3043
LOC111121831	LOC111121831	2463	2463	2463	2463	2463	2463	2463	2463	2463	2463
LOC111121832	LOC111121832	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278
LOC111121833	LOC111121833	582	582	582	582	582	582	582	582	582	582
LOC111121834	LOC111121834	572	572	572	572	572	572	572	572	572	572
LOC111121835	LOC111121835	905	905	905	905	905	905	905	905	905	905
LOC111121836	LOC111121836	2305	2305	2305	2305	2305	2305	2305	2305	2305	2305
LOC111121837	LOC111121837	289	289	289	289	289	289	289	289	289	289
LOC111121838	LOC111121838	2384	2384	2384	2384	2384	2384	2384	2384	2384	2384
LOC111121839	LOC111121839	3633	3633	3633	3633	3633	3684.67109099401	3693.12886424936	3684.68628800196	3682.94518732708	3690.47273239095
LOC111121840	LOC111121840	6725	6725	6725	6725	6725	6725	6725	6725	6725	6725
LOC111121841	LOC111121841	706	706	706	706	706	706	706	706	706	706
LOC111121842	LOC111121842	1960	1960	1960	1960	1960	1960	1960	1960	1960	1960
LOC111121843	LOC111121843	2346	2346	2346	2346	2346	2346	2346	2346	2346	2346
LOC111121844	LOC111121844	208	208	208	208	208	208	208	208	208	208
LOC111121845	LOC111121845	1876	1876	1876	1876	1876	1876	1876	1876	1876	1876
LOC111121846	LOC111121846	1495	1495	1495	1495	1512.08549109892	1495	1495	1495	1495	1495
LOC111121847	LOC111121847	5595.14770009743	5652.79850651744	5537.13521521011	5747	5618.69459116985	5626.47757637164	5632.84463372947	5657.38711696303	5604.73667146077	5718.10226032077
LOC111121848	LOC111121848	427	427	427	427	427	427	427	427	427	427
LOC111121849	LOC111121849	1801.22607707957	1801.48924707905	1793.16148093463	1950.23551694918	1799.60337620917	1874.42161713183	1909.294393446	1971.84479204436	2016.89018071119	1944.14631000494
LOC111121850	LOC111121850	7923	7923	7923	7923	7923	7923	7923	7923	7923	7923
LOC111121851	LOC111121851	1273	1273	1273	1273	1273	1273	1273	1273	1273	1273
LOC111121852	LOC111121852	2154	2154	2154	2154	2154	2154	2154	2154	2154	2154
LOC111121853	LOC111121853	3948.05686139929	3992.26815079296	3993.42645652322	3860.64236935002	3899.09217040427	4017.22724390927	4053.6478445115	3987.6700116343	4034.98398140869	4088.36258443566
LOC111121854	LOC111121854	1274	1274	1274	1274	1274	1274	1274	1274	1274	1274
LOC111121855	LOC111121855	826.556240966917	826.556240966917	826.556240966917	826.556240966917	826.556240966917	821.601009187837	794	794	830	897.391570495637
LOC111121856	LOC111121856	415	415	415	415	415	415	415	415	415	415
LOC111121857	LOC111121857	2690	2690	2690	2690	2690	2690	2690	2690	2690	2690
LOC111121858	LOC111121858	1458	1458	1458	1458	1458	1458	1458	1458	1458	1458
LOC111121859	LOC111121859	2752	2752	2752	2752	2752	2752	2752	2752	2752	2752
LOC111121860	LOC111121860	2343	2343	2343	2343	2343	2343	2343	2343	2343	2343
LOC111121861	LOC111121861	207	207	207	207	207	207	207	207	207	207
LOC111121862	LOC111121862	224	224	224	224	224	224	224	224	224	224
LOC111121863	LOC111121863	216	216	216	216	216	216	216	216	216	216
LOC111121864	LOC111121864	264	264	264	264	264	264	264	264	264	264
LOC111121865	LOC111121865	5084	5084	5084	5084	5084	5411.29361735402	5229.59595897289	6061.57723794848	5575.63037956295	5484.05530240128
LOC111121866	LOC111121866	456.109557098912	456.109557098912	456.109557098912	456.109557098912	456.109557098912	520	520	354	520	396.58160743526
LOC111121867	LOC111121867	4672	4672	4672	4672	4672	4700	4672	4700	4700	4700
LOC111121868	LOC111121868	6437.01037923339	6437.01037923339	6437.01037923339	6437.01037923339	6437.01037923339	6440	6438.72525421328	6434	6436.40826333297	6435.92012569746
LOC111121869	LOC111121869	2116	2116	2116	2116	2116	2116	2116	2116	2116	2116
LOC111121870	LOC111121870	2495	2495	2495	2495	2495	2495	2495	2495	2495	2495
LOC111121871	LOC111121871	1146	1146	1146	1146	1146	1146	1146	1146	1146	1146
LOC111121872	LOC111121872	82.043	82.043	82.043	82.043	82.043	82.043	82.043	82.043	82.043	82.043
LOC111121873	LOC111121873	1962	1962	1962	1962	1962	1962	1962	1962	1962	1962
LOC111121874	LOC111121874	1517	1517	1517	1517	1517	1517	1517	1517	1517	1517
LOC111121875	LOC111121875	1830	1830	1830	1830	1830	1801.66115742491	1818.16917568518	1790.03996080196	1812.10112043966	1832.29192415817
LOC111121876	LOC111121876	4120	4120	4120	4120	4120	4120	4120	4120	4120	4120
LOC111121877	LOC111121877	4426	4426	4426	4426	4426	4426	4379.80107213504	4400.34330452165	4343	4390.95977830705
LOC111121878	LOC111121878	3526	3526	3526	3526	3526	3526	3526	3526	3526	3526
LOC111121879	LOC111121879	2598	2598	2598	2598	2598	2600	2599.2606434338	2599.36315583125	2599.29095214631	2600
LOC111121880	LOC111121880	3045	3045	3045	3045	3045	3045	3054	3054	3045	3045
LOC111121881	LOC111121881	2707	2707	2707	2707	2707	2707	2707	2707	2707	2707
LOC111121882	LOC111121882	4935	4935	4935	4935	4935	4935	4935	4935	4935	4935
LOC111121883	LOC111121883	1406	1406	1406	1406	1406	1406	1406	1406	1406	1406
LOC111121884	LOC111121884	2694	2694	2694	2694	2694	2694	2694	2694	2694	2694
LOC111121885	LOC111121885	330	330	330	330	330	330	330	330	330	330
LOC111121886	LOC111121886	1013	1013	1013	1013	1013	1013	1013	1013	1013	1013
LOC111121887	LOC111121887	1834	1834	1834	1834	1834	1834	1834	1834	1834	1834
LOC111121888	LOC111121888	2714	2714	2714	2714	2714	2714	2714	2714	2714	2714
LOC111121889	LOC111121889	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118
LOC111121890	LOC111121890	6729	6729	6729	6729	6729	6729	6729	6729	6729	6729
LOC111121891	LOC111121891	1044	1044	1044	1044	1044	1044	1044	1044	1044	1044
LOC111121892	LOC111121892	248	248	248	248	248	248	248	248	248	248
LOC111121893	LOC111121893	1126	1079	1120.92368165366	1120.92368165366	1079	1110	1144	1144	1144	1144
LOC111121894	LOC111121894	1242	1242	1242	1242	1242	1242	1242	1242	1242	1242
LOC111121895	LOC111121895	2058	2058	2058	2058	2058	2058	2058	2058	2058	2058
LOC111121896	LOC111121896	1188	1188	1188	1188	1188	1188	1188	1188	1188	1188
LOC111121897	LOC111121897	409	409	409	409	409	409	409	409	409	409
LOC111121898	LOC111121898	459	459	459	459	459	459	459	459	459	459
LOC111121899	LOC111121899	1154	1154	1154	1154	1154	1154	1154	1154	1154	1154
LOC111121900	LOC111121900	352	352	352	352	352	352	352	352	352	352
LOC111121901	LOC111121901	3141	3239	3239	3141	3239	3235.62717537062	3237.04250993992	3236.44136284893	3236.28821963539	3236.0445056603
LOC111121902	LOC111121902	3659	3659	3659	3659	3659	3659	3659	3659	3659	3659
LOC111121903	LOC111121903	2692	2692	2692	2692	2692	2692	2692	2692	2692	2692
LOC111121904	LOC111121904	1358	1358	1358	1358	1358	1358	1358	1358	1358	1358
LOC111121905	LOC111121905	1474	1474	1474	1574.08254750335	1574.08254750335	1737	1681.1364139885	1574.08254750335	1474	1737
LOC111121906	LOC111121906	2575	2575	2575	2575	2575	2567.42181514027	2575	2575	2575	2575
LOC111121907	LOC111121907	401	401	401	401	401	401	401	401	401	401
LOC111121908	LOC111121908	2345	2345	2345	2345	2345	2345	2345	2345	2345	2345
LOC111121909	LOC111121909	4049	4049	4049	4049	4049	4049	4049	4049	4049	4049
LOC111121910	LOC111121910	773	773	773	773	773	773	773	773	773	773
LOC111121911	LOC111121911	1707.55153900064	1707.55153900064	1707.55153900064	1707.55153900064	1707.55153900064	1970.63301800466	1877.18811017086	964.020140385199	2151	1892.47014376092
LOC111121912	LOC111121912	1184	1184	1184	1184	1184	1184	1184	1184	1184	1184
LOC111121913	LOC111121913	1414	1414	1414	1414	1343.7304621645	1057.13298213089	1082.22245454254	1057.69547947197	1062.70121909359	1100.46919473039
LOC111121914	LOC111121914	3281	3281	3281	3281	3281	3281	3281	3281	3281	3281
LOC111121915	LOC111121915	236	236	236	236	236	236	236	236	236	236
LOC111121916	LOC111121916	2504	2504	2504	2504	2504	2504	2504	2504	2504	2504
LOC111121917	LOC111121917	1668	1668	1668	1668	1668	1668	1668	1668	1668	1668
LOC111121918	LOC111121918	1170	1170	1170	1170	1170	1170	1170	1170	1170	1170
LOC111121919	LOC111121919	1790	1790	1790	1790	1790	1817	1817	1817	1794.30884317249	1801.41296229838
LOC111121920	LOC111121920	1603	1603	1603	1603	1603	1603	1603	1603	1603	1603
LOC111121921	LOC111121921	899	747	747	789.009599067179	778	747	747	778	778	899
LOC111121922	LOC111121922	1827	1549	1549	1827	1549	1805.34713839794	1741.72366818486	1855.30279746689	1832.73951472742	1827
LOC111121923	LOC111121923	1219	1219	1219	1219	1219	1219	1219	1219	1219	1219
LOC111121924	LOC111121924	567	567	567	567	567	567	567	567	567	567
LOC111121925	LOC111121925	1675	1675	1675	1675	1675	1675	1675	1675	1675	1675
LOC111121926	LOC111121926	1427.01175928359	1303	1427.01175928359	1427.01175928359	1427.01175928359	1449	1449	1456	1456	1456
LOC111121927	LOC111121927	994.626167654566	994.626167654566	994.626167654566	994.626167654566	994.626167654566	1001	994.626167654566	982	1001	994.626167654566
LOC111121928	LOC111121928	1595	1595	1595	1595	1595	1595	1595	1595	1595	1595
LOC111121929	LOC111121929	2405	2405	2405	2405	2405	2405	2405	2405	2405	2405
LOC111121930	LOC111121930	639.117360114713	1101	639.117360114713	639.117360114713	639.117360114713	639.117360114713	639.117360114713	639.117360114713	639.117360114713	371
LOC111121931	LOC111121931	1734	1734	1734	1734	1734	1734	1734	1734	1734	1734
LOC111121932	LOC111121932	3561	3561	3561	3561	3561	3561	3561	3561	3561	3561
LOC111121933	LOC111121933	2544	2544	2544	2544	2544	2544	2544	2544	2544	2544
LOC111121934	LOC111121934	5180	5180	5180	5180	5180	5180	5180	5180	5180	5180
LOC111121935	LOC111121935	3102	3102	3102	3102	3102	3102	3102	3102	3102	3102
LOC111121936	LOC111121936	32.007	32.007	32.007	32.007	32.007	32.007	32.007	32.007	32.007	32.007
LOC111121937	LOC111121937	2086	2086	2086	2086	2086	2086	2086	2086	2086	2086
LOC111121938	LOC111121938	857	857	857	857	857	857	857	857	857	857
LOC111121939	LOC111121939	351	351	351	351	351	351	351	351	351	351
LOC111121940	LOC111121940	1218	1218	1218	1218	1218	1218	1218	1218	1218	1218
LOC111121941	LOC111121941	1475	1475	1475	1475	1475	1475	1475	1475	1475	1475
LOC111121942	LOC111121942	494.499144682351	494.499144682351	494.499144682351	494.499144682351	494.499144682351	494.499144682351	494.499144682351	489	495.549713631639	499
LOC111121943	LOC111121943	994	994	994	994	994	994	994	994	994	994
LOC111121944	LOC111121944	1291	1291	1291	1291	1291	1291	1291	1291	1291	1291
LOC111121945	LOC111121945	340.557068957029	292	340.557068957029	340.557068957029	340.557068957029	344.03958965442	355.221523026859	354.893217768283	346.877617771175	355.119789099301
LOC111121946	LOC111121946	750	956	750	750	750	956	956	750	835.418733246528	956
LOC111121947	LOC111121947	1959	1959	1959	1959	1959	1959	1959	1959	1959	1959
LOC111121948	LOC111121948	1137	1137	1137	1137	1137	1137	1137	1137	1137	1137
LOC111121949	LOC111121949	1584	1584	1584	1584	1584	1584	1584	1584	1584	1584
LOC111121950	LOC111121950	2007	2007	2007	2007	2007	2007	2007	2007	2007	2007
LOC111121951	LOC111121951	1404	1404	1404	1404	1404	1404	1404	1404	1404	1404
LOC111121952	LOC111121952	4181	4194.67356739175	4194.67356739175	4194.67356739175	4194.67356739175	4181	4216.75001440063	4189.91734144929	4216.75858776886	4182.79550461913
LOC111121953	LOC111121953	960	960	960	960	960	960	960	960	960	960
LOC111121954	LOC111121954	4953	4953	4953	4953	4953	4953	4953	4953	4953	4953
LOC111121955	LOC111121955	3162	3131.18843020972	3131.18843020972	3162	3162	3057.10902496171	3102.95258725733	3134.34607376278	3125.01208373696	3145.59870548701
LOC111121956	LOC111121956	2018	2018	2018	2018	2018	2018	2018	2018	2018	2018
LOC111121957	LOC111121957	1702	1702	1702	1702	1702	1702	1702	1702	1702	1702
LOC111121958	LOC111121958	1328	1328	1328	1328	1328	1328	1328	1328	1328	1328
LOC111121959	LOC111121959	2878	2878	2878	2878	2878	2878	2878	2878	2878	2878
LOC111121960	LOC111121960	2916	2916	2916	2916	2916	2916	2916	2916	2916	2916
LOC111121961	LOC111121961	1612	1612	1612	1612	1612	1612	1612	1612	1612	1612
LOC111121962	LOC111121962	456	456	456	456	456	456	456	456	456	456
LOC111121963	LOC111121963	1260	1260	1260	1260	1260	1260	1260	1260	1260	1260
LOC111121964	LOC111121964	835	835	835	835	835	835	835	835	835	835
LOC111121965	LOC111121965	862	862	862	862	862	862	862	862	862	862
LOC111121966	LOC111121966	1260	1260	1260	1260	1260	1260	1260	1260	1260	1260
LOC111121967	LOC111121967	389.616479150654	389.616479150654	389.616479150654	389.616479150654	389.616479150654	413	357	413	357	413
LOC111121968	LOC111121968	380	380	380	380	380	354	365.286537545935	354	354	354
LOC111121969	LOC111121969	276	276	276	276	276	276	276	276	276	276
LOC111121970	LOC111121970	972	972	972	972	972	972	972	972	972	972
LOC111121971	LOC111121971	267	267	267	267	267	267	267	267	267	267
LOC111121972	LOC111121972	2071	2071	2071	2071	2071	2071	2071	2071	2071	2071
LOC111121973	LOC111121973	2219	2219	2219	2219	2219	2219	2219	2219	2219	2219
LOC111121974	LOC111121974	856	856	856	856	856	856	856	856	856	856
LOC111121975	LOC111121975	1432	1432	1432	1432	1432	1432	1432	1432	1432	1432
LOC111121976	LOC111121976	511	511	511	511	511	511	511	511	511	511
LOC111121977	LOC111121977	1945.99961333564	2367.43466020522	3845	2480.7867836947	2789.11281770381	2974.10904643446	3845	2879.68784581351	3021.7250218518	3170.57078098612
LOC111121978	LOC111121978	529	529	529	529	529	529	529	529	529	529
LOC111121979	LOC111121979	742	742	742	742	742	742	742	742	742	742
LOC111121980	LOC111121980	2003	2003	2003	2003	2003	2003	2003	2003	2003	2003
LOC111121981	LOC111121981	4615	4615	4615	4615	4615	4616.61327780053	4615	4615	4615	4615
LOC111121982	LOC111121982	756	756	756	756	756	756	756	756	756	756
LOC111121983	LOC111121983	1780	1780	1780	1780	1780	1862.5645834779	1844.11688097974	1866.86659861542	1851.78011496578	1856.19482110675
LOC111121984	LOC111121984	1563	1494	1494	1494	1562	1649.81780691861	1634.16547122877	1660.45712097136	1683.50411753129	1653.0089673504
LOC111121985	LOC111121985	356	356	356	356	356	356	356	356	356	356
LOC111121986	LOC111121986	1074	413	896	896	750.196406945922	600.837540247913	680.547169905748	673.786499092615	889.023543709901	862.886365640844
LOC111121987	LOC111121987	485	485	485	485	485	485	485	485	485	485
LOC111121988	LOC111121988	2284	2284	2284	2284	2284	2284	2284	2284	2284	2284
LOC111121989	LOC111121989	2047	2047	2047	2053.64994302181	2047	2054.26932511346	2052.43338026527	2056.28345180949	2048.40780402698	2047
LOC111121990	LOC111121990	156	156	156	156	156	156	156	156	156	156
LOC111121991	LOC111121991	104.002	104.002	104.002	104.002	104.002	104.002	104.002	104.002	104.002	104.002
LOC111121992	LOC111121992	140	140	140	140	140	140	140	140	140	140
LOC111121993	LOC111121993	2318	2318	2529.58481406428	2318	2529.58481406428	3110	2384.04034419473	2505	2663.92788852016	2720.50472131045
LOC111121994	LOC111121994	1471	1471	1463	1469.997612547	1471	1471	1471	1471	1471	1469.997612547
LOC111121995	LOC111121995	2201	2201	2201	2201	2201	2201	2201	2201	2201	2201
LOC111121996	LOC111121996	1349	1349	1349	1349	1349	1349	1349	1349	1349	1349
LOC111121997	LOC111121997	2308	2308	2308	2308	2308	2308	2308	2308	2308	2308
LOC111121998	LOC111121998	1386	1386	1386	1386	1386	1386	1386	1386	1386	1386
LOC111121999	LOC111121999	2786	2786	2786	2786	2786	2786	2786	2786	2786	2786
LOC111122000	LOC111122000	2262	2262	2262	2262	2262	2617.98952473207	2502.65348609147	2563.66120683366	2549.95037403647	2522.48381768765
LOC111122001	LOC111122001	1587	1587	1587	1587	1587	1587	1587	1587	1587	1587
LOC111122002	LOC111122002	1864	1864	1864	1864	1864	1864	1864	1864	1864	1864
LOC111122003	LOC111122003	951	951	951	951	951	951	951	951	951	951
LOC111122004	LOC111122004	187.25125	187.25125	187.25125	187.25125	187.25125	187.25125	187.25125	187.25125	187.25125	187.25125
LOC111122005	LOC111122005	5.855	5.855	5.855	5.855	5.855	5.855	5.855	5.855	5.855	5.855
LOC111122006	LOC111122006	874	874	874	874	874	874	874	874	874	874
LOC111122007	LOC111122007	1331	1331	1331	1331	1331	1331	1331	1331	1331	1331
LOC111122008	LOC111122008	3500	3500	3432	3315	3500	3315	3315	3315	3315	3315
LOC111122009	LOC111122009	126	126	126	126	126	126	126	126	126	126
LOC111122010	LOC111122010	624	624	624	624	624	624	624	624	624	624
LOC111122011	LOC111122011	1739	1739	1739	1739	1739	1739	1739	1739	1739	1739
LOC111122012	LOC111122012	1259	1259	1259	1259	1259	1259	1259	1259	1259	1259
LOC111122013	LOC111122013	2905	2905	2905	2905	2905	2905	2905	2905	2905	2905
LOC111122014	LOC111122014	246	246	246	246	246	246	246	246	246	246
LOC111122015	LOC111122015	1341	1341	1341	1341	1341	1341	1341	1341	1341	1341
LOC111122016	LOC111122016	3095.98106561461	3089	3104.18007989749	3292.15896757422	3100.60866837364	3395.02410359252	3483.02669241363	3495.6683460392	3541.02514431825	3371.77210462663
LOC111122017	LOC111122017	917	917	917	917	917	917	917	917	917	917
LOC111122018	LOC111122018	1124.93313314977	1124.93313314977	1124.93313314977	1124.93313314977	1124.93313314977	1110	1135	1110	1135	1135
LOC111122019	LOC111122019	416	416	416	416	416	416	416	416	416	416
LOC111122020	LOC111122020	1868	1868	1868	1868	1868	1868	1868	1868	1868	1868
LOC111122021	LOC111122021	227	227	227	227	227	227	227	227	227	227
LOC111122022	LOC111122022	1460	1460	1460	1460	1460	1457.40212981127	1457.17480420237	1457.14268859989	1457.28752185981	1457.04666761998
LOC111122023	LOC111122023	2089	2089	2089	2089	2089	2089	2089	2089	2089	2089
LOC111122024	LOC111122024	1734.56018830046	1968.33985410104	2422	1957.95761860768	1622	2009.97319053509	2041.8590383343	2134.38146100805	2180.2370913944	2167.46710313615
LOC111122025	LOC111122025	1202	1202	1202	1202	1202	1202	1202	1202	1202	1202
LOC111122026	LOC111122026	1655	1655	1655	1655	1655	1655	1655	1655	1655	1655
LOC111122027	LOC111122027	837	837	837	837	837	837	837	837	837	837
LOC111122028	LOC111122028	1192	1192	1192	1192	1192	1192	1192	1192	1192	1192
LOC111122029	LOC111122029	1382	1382	1382	1382	1382	1382	1382	1382	1382	1382
LOC111122030	LOC111122030	2102	2102	2102	2102	2102	2102	2102	2102	2102	2102
LOC111122031	LOC111122031	1177	1177	1177	1177	1177	1177	1177	1177	1177	1177
LOC111122032	LOC111122032	651	651	651	651	651	651	651	651	651	651
LOC111122033	LOC111122033	2470	2470	2470	2470	2470	2470	2470	2470	2470	2470
LOC111122034	LOC111122034	152	152	152	152	152	152	152	152	152	152
LOC111122035	LOC111122035	1575	1575	1575	1575	1575	1575	1575	1575	1575	1575
LOC111122036	LOC111122036	1757	1757	1757	1757	1757	1757	1757	1757	1757	1757
LOC111122037	LOC111122037	435	435	435	435	435	435	435	435	435	435
LOC111122038	LOC111122038	558	558	558	558	558	558	558	558	558	558
LOC111122039	LOC111122039	2088	2088	2088	2088	2088	2088	2088	2088	2088	2088
LOC111122040	LOC111122040	2493	2493	2493	2493	2493	2493	2493	2493	2493	2493
LOC111122041	LOC111122041	759	759	759	759	759	759	759	759	759	759
LOC111122042	LOC111122042	2313	2313	2313	2313	2313	2313	2313	2313	2313	2313
LOC111122043	LOC111122043	2318	2318	2318	2318	2318	2318	2318	2318	2318	2318
LOC111122044	LOC111122044	2709	2709	2709	2709	2709	2709	2709	2709	2709	2709
LOC111122045	LOC111122045	2142	2142	2142	2142	2142	2142	2142	2142	2142	2142
LOC111122046	LOC111122046	522	522	522	522	522	522	522	522	522	522
LOC111122047	LOC111122047	2217	2008.09718005302	2217	2197.56994551051	2161.45924348639	1979.92402039015	2018.29266202652	1963.49451828605	2015.48239028125	1986.85600370415
LOC111122048	LOC111122048	3499	3499	3499	3509.33651275247	3509.33651275247	3499	3572	3499	3509.33651275247	3499
LOC111122049	LOC111122049	4011	4011	4011	4011	4011	4011	4011	4011	4011	4011
LOC111122050	LOC111122050	3290.31525352407	3290.31525352407	3290.31525352407	3290.31525352407	3290.31525352407	3310.0357820099	3287.40970813286	3288.25780534973	3247	3319.34874623302
LOC111122051	LOC111122051	3608	3608	3608	3608	3608	3608	3608	3608	3608	3608
LOC111122052	LOC111122052	1624	1624	1624	1624	1624	1744.41615403573	1735.2429462218	1769.7119496025	1732.69770892873	1747.61528256928
LOC111122053	LOC111122053	577	577	577	577	577	577	577	577	577	577
LOC111122054	LOC111122054	645.391375832676	645.391375832676	894	645.391375832676	645.391375832676	468.159851936859	894	524.366583021879	894	412
LOC111122055	LOC111122055	963	963	963	963	963	963	963	963	963	963
LOC111122056	LOC111122056	1277	1277	1277	1277	1277	1277	1277	1277	1277	1277
LOC111122057	LOC111122057	1608	1608	1608	1608	1608	1608	1608	1608	1608	1608
LOC111122058	LOC111122058	1599	1599	1599	1599	1599	1599	1599	1599	1599	1599
LOC111122059	LOC111122059	2024	2024	2024	2024	2024	2024	2024	2024	2024	2024
LOC111122060	LOC111122060	3024	2919.45787353452	2873.77094753888	2576	2726	2576	2613.18517628681	2817	3024	3024
LOC111122061	LOC111122061	223	223	223	223	223	223	223	223	223	223
LOC111122062	LOC111122062	4416	4416	4416	4416	4416	4416	4416	4416	4416	4416
LOC111122063	LOC111122063	1374	1374	1374	1374	1374	1374	1374	1374	1374	1374
LOC111122064	LOC111122064	1722	1722	1722	1722	1722	1722	1722	1722	1722	1722
LOC111122065	LOC111122065	3087	3087	3087	3087	3087	3087	3087	3087	3087	3087
LOC111122066	LOC111122066	9283.89461114029	9298.43057796105	9284.24745037945	8147.6446632329	9260.0034233818	8881.2542534289	8713.84437046265	8772.52873167756	8813.07533524194	8745.54076731147
LOC111122067	LOC111122067	1018	1018	1018	1018	1018	1018	1018	1018	1018	1018
LOC111122068	LOC111122068	2444	2444	2444	2444	2444	2444	2444	2444	2444	2444
LOC111122069	LOC111122069	7651	7651	7651	7651	7651	7651	7651	7651	7651	7651
LOC111122070	LOC111122070	2787	2787	2787	2787	2787	2787	2787	2787	2787	2787
LOC111122071	LOC111122071	773	813.35726112627	773	813.35726112627	773	773	872.935172417872	876.681218924735	872.610283060227	803.320384563964
LOC111122072	LOC111122072	8542.28938181254	8523.96097718123	8551.11738321667	8459	8522.38245749501	8504.74428832383	8547.22204652154	8539.93628455037	8526.33120762968	8536.96006113351
LOC111122073	LOC111122073	878	878	878	878	878	878	878	878	878	878
LOC111122074	LOC111122074	1485	1485	1485	1485	1485	1485	1485	1485	1485	1485
LOC111122075	LOC111122075	1470.89611884821	1470.89611884821	1470.89611884821	1470.89611884821	1519	1455	1458.4701750703	1463.66522237698	1455	1475.26128460884
LOC111122076	LOC111122076	3209	3209	3209	3209	3209	3209	3209	3209	3209	3209
LOC111122077	LOC111122077	1992	1992	1992	1992	1992	1992	1992	1992	1992	1992
LOC111122078	LOC111122078	2474	2474	2474	2474	2474	2474	2474	2474	2474	2474
LOC111122079	LOC111122079	544	544	544	544	544	544	544	544	544	544
LOC111122080	LOC111122080	1181	1181	1181	1181	1181	1181	1181	1181	1181	1181
LOC111122081	LOC111122081	2454	2454	2454	2454	2454	2454	2454	2454	2454	2454
LOC111122082	LOC111122082	1786	1786	1786	1786	1786	1786	1786	1786	1786	1786
LOC111122083	LOC111122083	3608	3608	3608	3608	3608	3608	3608	3608	3608	3608
LOC111122084	LOC111122084	1072	1072	1072	1072	1072	1072	1072	1072	1072	1072
LOC111122085	LOC111122085	116	116	116	116	116	116	116	116	116	116
LOC111122086	LOC111122086	11.965	11.965	11.965	11.965	11.965	11.965	11.965	11.965	11.965	11.965
LOC111122087	LOC111122087	288	288	288	288	288	288	288	288	288	288
LOC111122088	LOC111122088	666	666	666	666	666	666	666	666	666	666
LOC111122089	LOC111122089	3211	3211	3211	3211	3211	3211	3211	3211	3211	3211
LOC111122090	LOC111122090	702	702	702	702	702	702	702	702	702	702
LOC111122091	LOC111122091	316	316	316	316	316	316	316	316	316	316
LOC111122092	LOC111122092	790.957735421425	790.957735421425	790.957735421425	845	702	845	845	845	733.287119190161	737.963598383783
LOC111122093	LOC111122093	816	816	816	816	816	816	816	816	816	816
LOC111122094	LOC111122094	3766	3742	3742	3766	3742	3742	3742	3744.19562705589	3743.36052812133	3743.98567282139
LOC111122095	LOC111122095	2197	2197	2197	2197	2197	2197	2197	2197	2197	2197
LOC111122096	LOC111122096	2106	2106	2106	2106	2106	2106	2106	2106	2106	2106
LOC111122097	LOC111122097	91.1643909420818	107.001	107.001	107.001	107.001	107.001	104.659208393299	104.659208393299	107.001	105.2124928505
LOC111122098	LOC111122098	296	296	296	296	296	296	296	296	296	296
LOC111122099	LOC111122099	1769	1769	1769	1769	1769	1769	1769	1769	1769	1769
LOC111122100	LOC111122100	3096	3096	3096	3096	3096	3352	3352	3352	3374	3352
LOC111122101	LOC111122101	1397	1397	1397	1397	1397	1397	1397	1397	1397	1397
LOC111122102	LOC111122102	659	659	659	659	659	671	666.374532755855	664.558350816244	666.519272762636	665.371273942755
LOC111122103	LOC111122103	1281.93268708611	1269	1269	1269	1269	1252.56994965269	1248.38281063635	1249.4639991506	1247.99468933393	1259.60081383639
LOC111122104	LOC111122104	242	242	242	242	242	242	242	242	242	242
LOC111122105	LOC111122105	204	204	204	204	204	204	204	204	204	204
LOC111122106	LOC111122106	1145	1145	1145	1145	1145	1145	1145	1145	1145	1145
LOC111122107	LOC111122107	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000
LOC111122108	LOC111122108	3498.96298693244	3520.52764948167	3520.18265025197	3603	3517.50632471502	3517.6371990366	3512.30723423207	3516.54556493195	3522.0316674083	3524.17716746798
LOC111122109	LOC111122109	862	862	862	862	862	862	862	862	862	862
LOC111122110	LOC111122110	531	531	531	531	531	531	531	531	531	531
